[2026-09-07 16:23:30] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.136.1 Chrome/148.0.7778.280 Electron/42.10.0 Safari/537.36","timestamp":"2026-09-07T16:23:29.232Z"} 
[2026-09-14 00:52:59] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:59.235Z"} 
[2026-09-14 00:52:59] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:59.235Z"} 
[2026-09-14 00:53:24] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:23.067Z"} 
[2026-09-14 00:53:24] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:23.067Z"} 
[2026-09-14 00:53:24] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:23.915Z"} 
[2026-09-14 00:53:24] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:23.915Z"} 
[2026-09-14 00:53:24] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:23.915Z"} 
[2026-09-14 00:53:24] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:23.915Z"} 
[2026-09-14 00:53:24] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:23.915Z"} 
[2026-09-14 00:53:46] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:42.151Z"} 
[2026-09-14 00:53:46] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:42.151Z"} 
[2026-09-14 00:53:46] local.ERROR: ReferenceError: X is not defined http://[::1]:5173/resources/js/components/ecovolts/footer.tsx?t=1789347222101 216 13 ReferenceError X is not defined Footer@http://[::1]:5173/resources/js/components/ecovolts/footer.tsx?t=1789347222101:216:13
react-stack-bottom-frame@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:16192:20
renderWithHooks@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:4306:42
updateFunctionComponent@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:5972:21
beginWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:7048:20
runWithFiberInDEV@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:726:18
performUnitOfWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10831:98
workLoopSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10692:60
renderRootSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10675:13
performWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10323:46
performSyncWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11448:26
flushSyncWorkAcrossRoots_impl@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11356:122
flushSyncWork$1@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10533:86
scheduleRefresh@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:381:11
performReactRefresh/<@http://[::1]:5173/@react-refresh:188:21
performReactRefresh@http://[::1]:5173/@react-refresh:180:30
enqueueUpdate<@http://[::1]:5173/@react-refresh:474:11 {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:46.654Z"} 
[2026-09-14 00:53:46] local.ERROR: ReferenceError: X is not defined http://[::1]:5173/resources/js/components/ecovolts/footer.tsx?t=1789347222101 216 13 ReferenceError X is not defined Footer@http://[::1]:5173/resources/js/components/ecovolts/footer.tsx?t=1789347222101:216:13
react-stack-bottom-frame@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:16192:20
renderWithHooks@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:4306:42
updateFunctionComponent@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:5972:21
beginWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:7048:20
runWithFiberInDEV@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:726:18
performUnitOfWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10831:98
workLoopSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10692:60
renderRootSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10675:13
performWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10323:46
performSyncWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11448:26
flushSyncWorkAcrossRoots_impl@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11356:122
flushSyncWork$1@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:10533:86
scheduleRefresh@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:381:11
performReactRefresh/<@http://[::1]:5173/@react-refresh:188:21
performReactRefresh@http://[::1]:5173/@react-refresh:180:30
enqueueUpdate<@http://[::1]:5173/@react-refresh:474:11 {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:46.654Z"} 
[2026-09-14 00:53:46] local.WARNING: %s

%s An error occurred in the <Footer> component. Consider adding an error boundary to your tree to customize error handling behavior.
Visit https://react.dev/link/error-boundaries to learn more about error boundaries. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:46.654Z"} 
[2026-09-14 00:53:53] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.204Z"} 
[2026-09-14 00:53:53] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.204Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.224Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.224Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.224Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.224Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.224Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.236Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.236Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.236Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.236Z"} 
[2026-09-14 00:53:53] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:53:53.236Z"} 
[2026-09-14 00:59:55] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:59:55.222Z"} 
[2026-09-14 00:59:55] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:59:55.226Z"} 
[2026-09-14 00:59:59] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:59:58.927Z"} 
[2026-09-14 00:59:59] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:59:58.937Z"} 
[2026-09-14 01:00:00] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T01:00:00.190Z"} 
[2026-09-14 01:00:00] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T01:00:00.203Z"} 
[2026-09-14 01:00:00] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T01:00:00.211Z"} 
